provider,model,temperature,image,base_command,addition,transcribe_text,raw_score,corrected_score,raw_change_count,corrected_change_count,delta_time_in_s,certainty,student_handwriting_percent
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.3394117448698512,0.3394117448698512,4,4,0.0031459951400756836,,1.0
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.2270222924144663,0.02666666666666667,3,1,0.003296447515487671,0.95,0.98
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.02666666666666667,3,1,0.0026502084732055666,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.002692432403564453,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.002463616132736206,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.002374610662460327,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.3394117448698512,0.3394117448698512,4,4,0.002154155492782593,,90
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.02666666666666667,3,1,0.0027949464321136474,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.002011697769165039,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.0026187605857849123,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.002520599365234375,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.3394117448698512,0.3394117448698512,4,4,0.0018647007942199708,,90
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.02666666666666667,3,1,0.002278172254562378,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.001894277811050415,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.002656106948852539,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.2270222924144663,3,3,0.0027683300971984865,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.3394117448698512,0.3394117448698512,4,4,0.0026491029262542725,,90
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.3394117448698512,0.3394117448698512,4,4,0.0021578409671783446,,90
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.02666666666666667,3,1,0.0030013456344604493,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.02666666666666667,0.02666666666666667,1,1,0.0024765338897705077,95,75
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",stof,"stof  lange uitleg bij elk veld, zonder context",0.2270222924144663,0.1798398398077501,3,2,0.0026570897102355957,95,80
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",toets,"toets  lange uitleg bij elk veld, zonder context",0.02666666666666667,0.02666666666666667,1,1,0.0027115890979766844,95,80
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.3394117448698512,0.3394117448698512,4,4,0.001772592306137085,,90
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.02666666666666667,3,1,0.0029954791069030763,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.02666666666666667,0.02666666666666667,1,1,0.003011928081512451,95,75
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",stof,"stof  lange uitleg bij elk veld, zonder context",0.3394117448698512,0.02666666666666667,4,1,0.0031786882877349854,95,80
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",toets,"toets  lange uitleg bij elk veld, zonder context",0.02666666666666667,0.02666666666666667,1,1,0.0019025478363037108,95,80
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.3394117448698512,0.3394117448698512,4,4,0.00249123477935791,,90
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.2270222924144663,0.02666666666666667,3,1,0.002297031879425049,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.02666666666666667,0.02666666666666667,1,1,0.0019664313793182372,95,75
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",stof,"stof  lange uitleg bij elk veld, zonder context",0.2270222924144663,0.1798398398077501,3,2,0.0023560533523559572,95,85
google,gemini-2.0-flash-exp,1.5,kort_leesbaar,"lange uitleg bij elk veld, zonder context",toets,"toets  lange uitleg bij elk veld, zonder context",0.2270222924144663,0.02666666666666667,3,1,0.0028909058570861816,95,80
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.003954077005386352,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.005152443408966065,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.0045131552219390865,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004624983549118042,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.0037085375785827638,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.0038213183879852296,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004291139841079712,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004299371957778931,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.003537963628768921,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.004061293601989746,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.0042491316795349125,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.005535685777664184,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.0048098981380462645,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.004573764324188233,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.004193938493728637,,
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.00501964259147644,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.14903533343459877,0.0,1,0,0.0045433201789855954,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.2994117448698512,0.0,3,0,0.004195561170578003,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.0038184802532196045,,95
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.004299931049346924,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004023849248886108,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.14903533343459877,0.0,1,0,0.004382201433181763,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.2994117448698512,0.0,3,0,0.004150311470031739,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.004032781600952148,,95
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.004309666872024536,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.0070736734867095944,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.14903533343459877,0.0,1,0,0.005177234649658203,0.95,0.98
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.2994117448698512,0.0,3,0,0.004361231088638306,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.0046600189208984375,,95
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.0034657385349273684,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.0043682830333709715,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.004367644309997558,,80
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.0038543441295623778,,90
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.0032970731258392333,,90
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.005019309043884278,95,75
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.004728109359741211,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.003216001033782959,,90
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.004288254737854004,,90
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.004605852603912354,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004305829286575317,95,75
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.004167675495147705,0.95,85
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.003584980249404907,,80
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.0035512213706970215,,90
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.2994117448698512,0.0,3,0,0.004517839908599853,0.95,80
google,gemini-2.0-flash-exp,0,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004277175664901734,95,75
